Trento Centro;[1] Uscita casello;1;2022-11-18 14:00:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 13:55:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 13:50:00.000
Trento Centro;[1] Uscita casello;2;2022-11-18 13:45:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 13:40:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 13:35:00.000
Trento Centro;[1] Uscita casello;2;2022-11-18 13:10:00.000
Trento Centro;[1] Uscita casello;2;2022-11-18 13:05:00.000
Trento Centro;[1] Uscita casello;3;2022-11-18 13:00:00.000
Trento Centro;[1] Uscita casello;2;2022-11-18 12:50:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 12:45:00.000
Trento Centro;[1] Uscita casello;2;2022-11-18 12:40:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 12:35:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 12:25:00.000
Trento Centro;[1] Uscita casello;2;2022-11-18 12:10:00.000
Trento Centro;[1] Uscita casello;3;2022-11-18 12:05:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 12:00:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 11:25:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 11:10:00.000
Trento Centro;[1] Uscita casello;2;2022-11-18 10:50:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 10:45:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 10:30:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 10:25:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 10:20:00.000
Trento Centro;[1] Uscita casello;2;2022-11-18 10:10:00.000
Trento Centro;[1] Uscita casello;3;2022-11-18 10:00:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 09:45:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 09:20:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 09:15:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 09:10:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 07:50:00.000
Trento Centro;[1] Uscita casello;2;2022-11-18 07:25:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 06:55:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 06:45:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 06:25:00.000
Trento Centro;[1] Uscita casello;1;2022-11-18 01:20:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 23:50:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 23:45:00.000
Trento Centro;[1] Uscita casello;3;2022-11-17 22:00:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 20:55:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 19:45:00.000
Trento Centro;[1] Uscita casello;2;2022-11-17 19:10:00.000
Trento Centro;[1] Uscita casello;1;2022-11-17 19:00:00.000
Trento Centro;[1] Uscita casello;2;2022-11-17 18:55:00.000
